Order_ID,Date,Customer_ID,Product_ID,Channel,Quantity,Unit_Price,Total_Sales,Year,Month,Month_Name,Day_of_Week,Quarter,Customer_Name,Gender,Age,City,Loyalty_Status,Product_Name,Category,Brand,Price,Supplier,Return_Count,Total_Refund,Has_Return,Net_Sales
O000987,2026-02-08,C00634,P0140,Marketplace,5,9389,46945,2026,2,February,Sunday,1,Robert Moore,Female,43,Kolkata,Platinum,Bit Sport,Sports,H&M,9389,"Johnson, Cantu and Robertson",0,0.0,Not Returned,46945.0
O000988,2026-03-31,C00832,P0179,Marketplace,3,10284,30852,2026,3,March,Tuesday,1,Amy Thomas,Female,46,Kolkata,Gold,Whatever Sport,Sports,Samsung,10284,"Hammond, Fitzpatrick and Wagner",0,0.0,Not Returned,30852.0
O000989,2026-03-28,C00309,P0199,Online,2,14099,28198,2026,3,March,Saturday,1,Cynthia Henson,Male,38,Kolkata,Platinum,Or Beaut,Beauty,Apple,14099,Kim-Fields,0,0.0,Not Returned,28198.0
O000990,2025-06-21,C00400,P0010,Store,5,11638,58190,2025,6,June,Saturday,2,Brandon Hill,Female,49,Mumbai,Gold,Son Electronic,Electronics,Samsung,11638,Cisneros and Sons,0,0.0,Not Returned,58190.0
O000991,2025-05-26,C00219,P0134,Online,5,14062,70310,2025,5,May,Monday,2,Christopher Gutierrez,Female,24,Chennai,Platinum,Kid Hom,Home,Sony,14062,Buchanan-Beck,0,0.0,Not Returned,70310.0
O000992,2025-06-09,C00534,P0131,Mobile App,5,11957,59785,2025,6,June,Monday,2,Wendy Benson,Female,47,Kolkata,Platinum,Involve Footwea,Footwear,Apple,11957,Cannon PLC,0,0.0,Not Returned,59785.0
O000993,2025-01-12,C00029,P0194,Mobile App,2,8299,16598,2025,1,January,Sunday,1,Brittney Gillespie,Male,30,Kolkata,Platinum,American Sport,Sports,H&M,8299,Harris-Smith,0,0.0,Not Returned,16598.0
O000994,2026-01-07,C00433,P0062,Online,3,14596,43788,2026,1,January,Wednesday,1,Steven Mcknight,Male,53,Mumbai,Platinum,Meet Electronic,Electronics,Puma,14596,Miller LLC,0,0.0,Not Returned,43788.0
O000995,2026-03-07,C00382,P0188,Mobile App,1,1730,1730,2026,3,March,Saturday,1,Tina Carter,Male,28,Hyderabad,Platinum,Free Sport,Sports,Puma,1730,Webb Group,0,0.0,Not Returned,1730.0
O000996,2025-07-01,C00127,P0161,Online,5,5953,29765,2025,7,July,Tuesday,3,Mark Barber,Male,49,Kolkata,Silver,Perform Electronic,Electronics,Sony,5953,"Mclean, Smith and Whitehead",0,0.0,Not Returned,29765.0
O000997,2025-08-18,C00306,P0194,Online,1,8299,8299,2025,8,August,Monday,3,Cynthia Barker MD,Female,19,Bangalore,Silver,American Sport,Sports,H&M,8299,Harris-Smith,0,0.0,Not Returned,8299.0
O000998,2025-05-01,C00825,P0117,Store,3,2344,7032,2025,5,May,Thursday,2,Gary Shields,Female,26,Delhi,Platinum,Central Footwea,Footwear,H&M,2344,Lawson-Rivera,0,0.0,Not Returned,7032.0
O000999,2025-05-26,C00683,P0090,Store,3,13316,39948,2025,5,May,Monday,2,Joseph Campbell,Male,45,Delhi,Gold,Choice Hom,Home,Puma,13316,"Beltran, Bailey and Young",0,0.0,Not Returned,39948.0
O001000,2025-09-24,C00756,P0183,Store,4,7818,31272,2025,9,September,Wednesday,3,Candice Cole,Female,30,Hyderabad,Platinum,Fill Beaut,Beauty,Puma,7818,"Foley, Henry and Carr",0,0.0,Not Returned,31272.0
O001001,2025-09-22,C00597,P0027,Store,3,10180,30540,2025,9,September,Monday,3,Erica White,Female,24,Delhi,Gold,Interest Footwea,Footwear,Adidas,10180,"Lynch, Collins and Fowler",0,0.0,Not Returned,30540.0
O001002,2025-08-21,C00101,P0200,Store,3,2384,7152,2025,8,August,Thursday,3,Jonathan Burgess,Female,44,Hyderabad,Gold,Eye Electronic,Electronics,Zara,2384,Rojas-Grant,0,0.0,Not Returned,7152.0
O001003,2026-03-01,C00422,P0183,Online,4,7818,31272,2026,3,March,Sunday,1,Monica Daniels,Male,41,Mumbai,Platinum,Fill Beaut,Beauty,Puma,7818,"Foley, Henry and Carr",1,15636.0,Returned,15636.0
O001004,2025-08-06,C00910,P0024,Store,1,10615,10615,2025,8,August,Wednesday,3,Linda Freeman,Female,51,Chennai,Gold,Fly Footwea,Footwear,Zara,10615,Payne-Pollard,0,0.0,Not Returned,10615.0
O001005,2025-08-17,C00080,P0122,Mobile App,2,5918,11836,2025,8,August,Sunday,3,Michael Robbins,Female,60,Kolkata,Silver,Civil Footwea,Footwear,Samsung,5918,Jones Group,0,0.0,Not Returned,11836.0
O001006,2025-07-26,C00603,P0174,Marketplace,5,8508,42540,2025,7,July,Saturday,3,Kevin Barnett,Female,38,Mumbai,Platinum,Little Electronic,Electronics,Sony,8508,Johnson and Sons,0,0.0,Not Returned,42540.0
O001007,2025-09-13,C00652,P0068,Marketplace,5,8845,44225,2025,9,September,Saturday,3,Gabrielle Holmes,Female,57,Kolkata,Gold,Purpose Clothin,Clothing,Sony,8845,"Cruz, Brown and Johnson",0,0.0,Not Returned,44225.0
O001008,2026-01-10,C00997,P0113,Marketplace,4,10347,41388,2026,1,January,Saturday,1,Thomas Elliott,Female,38,Delhi,Gold,Price Beaut,Beauty,Nike,10347,Carter-Nicholson,0,0.0,Not Returned,41388.0
O001009,2025-09-16,C00131,P0042,Marketplace,2,8548,17096,2025,9,September,Tuesday,3,Debbie Jenkins,Female,34,Mumbai,Platinum,Sure Clothin,Clothing,Samsung,8548,Cunningham LLC,0,0.0,Not Returned,17096.0
O001010,2025-03-08,C00992,P0183,Online,4,7818,31272,2025,3,March,Saturday,1,Matthew Olson,Male,45,Hyderabad,Platinum,Fill Beaut,Beauty,Puma,7818,"Foley, Henry and Carr",0,0.0,Not Returned,31272.0
O001011,2025-08-22,C00485,P0178,Online,2,11297,22594,2025,8,August,Friday,3,Austin Harris,Male,31,Hyderabad,Platinum,Dog Sport,Sports,H&M,11297,"Pham, Thompson and Dixon",0,0.0,Not Returned,22594.0
O001012,2026-04-29,C00573,P0192,Mobile App,2,7661,15322,2026,4,April,Wednesday,2,Carla Miller,Male,24,Bangalore,Silver,Suddenly Beaut,Beauty,Adidas,7661,Moss-Ware,0,0.0,Not Returned,15322.0
O001013,2026-03-13,C00419,P0031,Online,5,11416,57080,2026,3,March,Friday,1,Brenda Chambers,Male,43,Chennai,Platinum,Magazine Sport,Sports,Apple,11416,Perez-Osborne,1,11416.0,Returned,45664.0
O001014,2025-10-20,C00297,P0031,Online,3,11416,34248,2025,10,October,Monday,4,Derek Williams,Male,37,Bangalore,Silver,Magazine Sport,Sports,Apple,11416,Perez-Osborne,0,0.0,Not Returned,34248.0
O001015,2025-03-02,C00381,P0134,Mobile App,2,14062,28124,2025,3,March,Sunday,1,Nancy Nelson,Male,50,Hyderabad,Silver,Kid Hom,Home,Sony,14062,Buchanan-Beck,0,0.0,Not Returned,28124.0
O001016,2025-05-31,C00498,P0096,Online,3,1028,3084,2025,5,May,Saturday,2,John Miller,Male,52,Bangalore,Platinum,Owner Beaut,Beauty,Adidas,1028,Cross PLC,0,0.0,Not Returned,3084.0
O001017,2026-02-06,C00604,P0037,Marketplace,2,2540,5080,2026,2,February,Friday,1,Gary Wilkins,Female,54,Delhi,Gold,Read Sport,Sports,Zara,2540,Patrick-Dawson,0,0.0,Not Returned,5080.0
O001018,2026-04-01,C00291,P0013,Store,3,1719,5157,2026,4,April,Wednesday,2,Jonathan Jordan,Male,60,Mumbai,Platinum,Least Footwea,Footwear,Adidas,1719,"Vaughan, Graham and Reyes",0,0.0,Not Returned,5157.0
O001019,2025-01-02,C00126,P0047,Mobile App,4,6452,25808,2025,1,January,Thursday,1,Brittany Singh,Female,42,Bangalore,Platinum,Deep Electronic,Electronics,H&M,6452,"Walker, Peterson and Smith",0,0.0,Not Returned,25808.0
O001020,2025-08-02,C00493,P0018,Mobile App,1,13788,13788,2025,8,August,Saturday,3,Christine Hanson,Male,22,Bangalore,Silver,Each Beaut,Beauty,Sony,13788,Cardenas PLC,0,0.0,Not Returned,13788.0
O001021,2026-04-06,C00346,P0145,Marketplace,4,5250,21000,2026,4,April,Monday,2,Charles Jefferson MD,Female,46,Kolkata,Platinum,Stuff Clothin,Clothing,Nike,5250,"Miller, Andrews and Wright",0,0.0,Not Returned,21000.0
O001022,2025-03-09,C00781,P0122,Store,5,5918,29590,2025,3,March,Sunday,1,Kathryn Gould,Male,24,Bangalore,Silver,Civil Footwea,Footwear,Samsung,5918,Jones Group,0,0.0,Not Returned,29590.0
O001023,2026-01-25,C00461,P0130,Marketplace,4,4662,18648,2026,1,January,Sunday,1,Linda Schaefer,Female,26,Chennai,Gold,Build Beaut,Beauty,Samsung,4662,Berry and Sons,0,0.0,Not Returned,18648.0
O001024,2025-02-15,C00820,P0039,Marketplace,3,12439,37317,2025,2,February,Saturday,1,Jacqueline Evans,Female,38,Delhi,Silver,Member Sport,Sports,Sony,12439,"Davis, Braun and Lozano",0,0.0,Not Returned,37317.0
O001025,2026-04-06,C00405,P0100,Mobile App,2,2897,5794,2026,4,April,Monday,2,Sandra Underwood,Female,36,Chennai,Silver,Fall Hom,Home,Nike,2897,Melton PLC,1,2897.0,Returned,2897.0
O001026,2026-05-06,C00687,P0139,Marketplace,1,9238,9238,2026,5,May,Wednesday,2,Kimberly Torres,Female,19,Kolkata,Silver,Record Sport,Sports,Zara,9238,"Johnson, Gonzalez and Kemp",0,0.0,Not Returned,9238.0
O001027,2025-11-27,C00091,P0189,Store,3,3880,11640,2025,11,November,Thursday,4,Andrew Copeland,Female,43,Mumbai,Platinum,Wrong Clothin,Clothing,Sony,3880,"Orozco, Farrell and Martinez",0,0.0,Not Returned,11640.0
O001028,2025-10-20,C00646,P0182,Mobile App,1,7243,7243,2025,10,October,Monday,4,Jeremiah Robinson,Female,25,Delhi,Gold,Style Footwea,Footwear,Apple,7243,Winters-Reid,1,7243.0,Returned,0.0
O001029,2025-11-26,C00573,P0144,Online,1,7241,7241,2025,11,November,Wednesday,4,Carla Miller,Male,24,Bangalore,Silver,Move Beaut,Beauty,Samsung,7241,"Garcia, Baker and Garcia",0,0.0,Not Returned,7241.0
O001030,2025-10-05,C00591,P0050,Online,5,11369,56845,2025,10,October,Sunday,4,Matthew Pena,Female,28,Delhi,Gold,Particularly Sport,Sports,Adidas,11369,"Brown, Harris and Lopez",0,0.0,Not Returned,56845.0
O001031,2025-04-07,C00769,P0146,Marketplace,5,14927,74635,2025,4,April,Monday,2,Miss Donna Gardner,Female,38,Mumbai,Gold,Employee Footwea,Footwear,Nike,14927,James and Sons,1,44781.0,Returned,29854.0
O001032,2025-03-03,C00675,P0129,Store,1,12363,12363,2025,3,March,Monday,1,Michael Holloway,Female,33,Hyderabad,Gold,Agency Electronic,Electronics,Adidas,12363,"Edwards, Bailey and Martin",0,0.0,Not Returned,12363.0
O001033,2026-02-07,C00211,P0005,Store,3,688,2064,2026,2,February,Saturday,1,Sarah Beard,Female,24,Mumbai,Gold,Peace Hom,Home,Nike,688,"Miller, Gibbs and Underwood",1,688.0,Returned,1376.0
O001034,2025-08-16,C00087,P0181,Mobile App,5,5178,25890,2025,8,August,Saturday,3,Stephanie Roberts,Male,59,Delhi,Gold,Area Beaut,Beauty,Nike,5178,Anderson Group,0,0.0,Not Returned,25890.0
O001035,2025-01-24,C00504,P0103,Online,5,2736,13680,2025,1,January,Friday,1,Audrey Lee,Male,60,Bangalore,Platinum,Chance Hom,Home,Zara,2736,Christian Inc,0,0.0,Not Returned,13680.0
O001036,2025-04-03,C00425,P0088,Online,4,11232,44928,2025,4,April,Thursday,2,Michael Ramsey,Male,21,Chennai,Gold,Score Sport,Sports,Nike,11232,"Wise, Taylor and Callahan",0,0.0,Not Returned,44928.0
O001037,2025-07-15,C00264,P0136,Online,3,922,2766,2025,7,July,Tuesday,3,Kimberly Cross,Female,35,Chennai,Silver,Skill Hom,Home,Sony,922,"Ramirez, Williams and Lee",0,0.0,Not Returned,2766.0
O001038,2025-10-05,C00173,P0030,Mobile App,1,4622,4622,2025,10,October,Sunday,4,Lisa Chavez,Female,57,Delhi,Platinum,Provide Hom,Home,H&M,4622,"Martin, Bird and Long",0,0.0,Not Returned,4622.0
O001039,2025-05-11,C00787,P0037,Online,2,2540,5080,2025,5,May,Sunday,2,Tamara Hayden,Male,39,Kolkata,Silver,Read Sport,Sports,Zara,2540,Patrick-Dawson,0,0.0,Not Returned,5080.0
O001040,2026-05-03,C00418,P0040,Store,3,14909,44727,2026,5,May,Sunday,2,Lauren Brown,Male,38,Chennai,Gold,Good Beaut,Beauty,H&M,14909,Hughes-Ford,1,14909.0,Returned,29818.0
O001041,2026-05-08,C00334,P0016,Store,5,8985,44925,2026,5,May,Friday,2,Chelsea Carr,Female,52,Bangalore,Gold,Just Electronic,Electronics,Zara,8985,Harris-Sanchez,0,0.0,Not Returned,44925.0
O001042,2025-06-02,C00400,P0007,Online,1,9395,9395,2025,6,June,Monday,2,Brandon Hill,Female,49,Mumbai,Gold,Site Beaut,Beauty,Nike,9395,"Gonzales, Lynch and Griffith",1,9395.0,Returned,0.0
O001043,2025-07-31,C00915,P0082,Mobile App,2,9034,18068,2025,7,July,Thursday,3,Maria Graham,Female,35,Mumbai,Platinum,Represent Hom,Home,Apple,9034,Arias-Cherry,0,0.0,Not Returned,18068.0
O001044,2026-04-28,C00848,P0067,Online,4,9207,36828,2026,4,April,Tuesday,2,Mark Perry,Female,60,Mumbai,Gold,Involve Sport,Sports,Zara,9207,Hudson Inc,0,0.0,Not Returned,36828.0
O001045,2025-05-03,C00771,P0014,Store,2,6081,12162,2025,5,May,Saturday,2,Brian Fernandez,Male,55,Kolkata,Silver,Far Hom,Home,Adidas,6081,"Russell, Smith and Rosario",1,12162.0,Returned,0.0
O001046,2026-01-21,C00517,P0127,Marketplace,5,11068,55340,2026,1,January,Wednesday,1,Richard Dougherty,Female,51,Mumbai,Platinum,Above Beaut,Beauty,Sony,11068,"Adams, Obrien and Garcia",0,0.0,Not Returned,55340.0
O001047,2025-02-01,C00326,P0030,Marketplace,3,4622,13866,2025,2,February,Saturday,1,Christina Bradshaw,Male,40,Kolkata,Gold,Provide Hom,Home,H&M,4622,"Martin, Bird and Long",0,0.0,Not Returned,13866.0
O001048,2025-02-03,C00496,P0142,Online,4,9138,36552,2025,2,February,Monday,1,Sarah Buckley,Female,42,Kolkata,Platinum,Take Sport,Sports,Samsung,9138,Marshall-Marquez,0,0.0,Not Returned,36552.0
O001049,2026-04-13,C00908,P0105,Online,2,12454,24908,2026,4,April,Monday,2,Katherine Hayes,Female,45,Bangalore,Gold,Position Electronic,Electronics,Nike,12454,Schroeder Ltd,0,0.0,Not Returned,24908.0
O001050,2026-05-09,C00601,P0069,Online,5,3670,18350,2026,5,May,Saturday,2,Audrey Holden DDS,Female,38,Chennai,Platinum,Glass Beaut,Beauty,H&M,3670,Burgess-Miranda,0,0.0,Not Returned,18350.0
O001051,2025-11-30,C00805,P0064,Store,5,1603,8015,2025,11,November,Sunday,4,Jessica Fisher,Female,52,Hyderabad,Silver,Carry Clothin,Clothing,Adidas,1603,Nguyen LLC,0,0.0,Not Returned,8015.0
O001052,2025-07-28,C00457,P0078,Online,5,3950,19750,2025,7,July,Monday,3,Mr. Marcus Nelson,Male,29,Bangalore,Silver,Center Sport,Sports,Nike,3950,"Herrera, Mosley and Castillo",0,0.0,Not Returned,19750.0
O001053,2025-04-15,C00802,P0163,Store,5,652,3260,2025,4,April,Tuesday,2,Matthew Colon,Male,35,Kolkata,Gold,Everything Beaut,Beauty,Puma,652,"Cherry, Stark and Riley",0,0.0,Not Returned,3260.0
O001054,2025-03-28,C00801,P0096,Store,5,1028,5140,2025,3,March,Friday,1,Jeremiah Woods,Male,38,Chennai,Silver,Owner Beaut,Beauty,Adidas,1028,Cross PLC,0,0.0,Not Returned,5140.0
O001055,2026-05-08,C00934,P0138,Marketplace,4,2847,11388,2026,5,May,Friday,2,Jacob Hernandez,Male,39,Bangalore,Platinum,In Clothin,Clothing,Sony,2847,Bush-Lambert,0,0.0,Not Returned,11388.0
O001056,2026-02-21,C00476,P0011,Mobile App,1,4752,4752,2026,2,February,Saturday,1,Samuel Black,Female,57,Delhi,Silver,Try Hom,Home,Puma,4752,Hall PLC,1,4752.0,Returned,0.0
O001057,2025-01-01,C00062,P0168,Marketplace,2,6511,13022,2025,1,January,Wednesday,1,Meghan Marshall,Male,30,Delhi,Platinum,Deal Beaut,Beauty,Adidas,6511,"Leblanc, Kim and Oconnor",0,0.0,Not Returned,13022.0
O001058,2025-05-09,C00860,P0070,Marketplace,5,11880,59400,2025,5,May,Friday,2,Brandy Garcia,Male,35,Chennai,Silver,Service Beaut,Beauty,Apple,11880,Fletcher-Mann,1,35640.0,Returned,23760.0
O001059,2025-10-27,C00861,P0090,Mobile App,2,13316,26632,2025,10,October,Monday,4,Emily Wilson,Male,60,Kolkata,Silver,Choice Hom,Home,Puma,13316,"Beltran, Bailey and Young",0,0.0,Not Returned,26632.0
O001060,2026-01-14,C00547,P0012,Online,2,12709,25418,2026,1,January,Wednesday,1,William Eaton,Male,22,Hyderabad,Silver,Increase Clothin,Clothing,Apple,12709,Ramirez-Watts,0,0.0,Not Returned,25418.0
O001061,2025-07-22,C00716,P0077,Online,1,1363,1363,2025,7,July,Tuesday,3,Nicole Andrews,Male,33,Bangalore,Platinum,Wait Clothin,Clothing,Nike,1363,"Miller, Gordon and Thompson",0,0.0,Not Returned,1363.0
O001062,2025-05-24,C00900,P0036,Marketplace,5,6682,33410,2025,5,May,Saturday,2,Corey Montes,Female,40,Delhi,Gold,Sell Sport,Sports,Zara,6682,"Powell, Villarreal and Parker",0,0.0,Not Returned,33410.0
O001063,2025-09-16,C00981,P0054,Mobile App,5,12030,60150,2025,9,September,Tuesday,3,Amy Russell,Female,35,Bangalore,Platinum,Three Hom,Home,Nike,12030,Todd-Wagner,0,0.0,Not Returned,60150.0
O001064,2025-11-22,C00268,P0175,Marketplace,3,5544,16632,2025,11,November,Saturday,4,Ashley Shaw,Male,57,Chennai,Platinum,Center Footwea,Footwear,H&M,5544,"Blake, Rodriguez and Crawford",0,0.0,Not Returned,16632.0
O001065,2025-12-06,C00330,P0070,Mobile App,2,11880,23760,2025,12,December,Saturday,4,Jeffery Harris,Female,48,Hyderabad,Silver,Service Beaut,Beauty,Apple,11880,Fletcher-Mann,0,0.0,Not Returned,23760.0
O001066,2026-05-07,C00614,P0054,Mobile App,4,12030,48120,2026,5,May,Thursday,2,Linda Robertson,Female,52,Kolkata,Gold,Three Hom,Home,Nike,12030,Todd-Wagner,0,0.0,Not Returned,48120.0
O001067,2025-11-27,C00945,P0005,Online,2,688,1376,2025,11,November,Thursday,4,Darrell Johnson,Male,32,Hyderabad,Gold,Peace Hom,Home,Nike,688,"Miller, Gibbs and Underwood",0,0.0,Not Returned,1376.0
O001068,2025-01-03,C00924,P0156,Online,4,3844,15376,2025,1,January,Friday,1,Anthony Haynes,Male,36,Kolkata,Gold,Appear Electronic,Electronics,Zara,3844,"Strickland, Kelly and Lewis",0,0.0,Not Returned,15376.0
O001069,2025-07-31,C00570,P0173,Marketplace,2,11068,22136,2025,7,July,Thursday,3,Jesse Mitchell,Male,54,Bangalore,Platinum,Plan Footwea,Footwear,Puma,11068,"Medina, Brown and Cervantes",0,0.0,Not Returned,22136.0
O001070,2025-10-03,C00084,P0196,Online,4,14825,59300,2025,10,October,Friday,4,Ashley Faulkner,Female,36,Hyderabad,Gold,Trial Sport,Sports,Nike,14825,Hunter Group,0,0.0,Not Returned,59300.0
O001071,2026-04-02,C00853,P0138,Marketplace,1,2847,2847,2026,4,April,Thursday,2,Savannah Atkinson,Male,28,Hyderabad,Gold,In Clothin,Clothing,Sony,2847,Bush-Lambert,1,2847.0,Returned,0.0
O001072,2025-06-30,C00996,P0173,Marketplace,1,11068,11068,2025,6,June,Monday,2,Donna Gibson,Female,49,Delhi,Silver,Plan Footwea,Footwear,Puma,11068,"Medina, Brown and Cervantes",0,0.0,Not Returned,11068.0
O001073,2025-07-18,C00182,P0154,Online,3,4571,13713,2025,7,July,Friday,3,Stephanie Sutton,Male,41,Delhi,Gold,Strong Hom,Home,Apple,4571,"Good, Mcdonald and Griffin",0,0.0,Not Returned,13713.0
O001074,2025-07-09,C00959,P0032,Store,4,3952,15808,2025,7,July,Wednesday,3,William Ryan,Male,53,Mumbai,Gold,Military Footwea,Footwear,Nike,3952,Patton and Sons,0,0.0,Not Returned,15808.0
O001075,2025-04-24,C00761,P0114,Online,1,10970,10970,2025,4,April,Thursday,2,John Wheeler,Male,44,Bangalore,Silver,Tough Electronic,Electronics,H&M,10970,"Gomez, Preston and Williams",0,0.0,Not Returned,10970.0
O001076,2025-12-15,C00944,P0195,Mobile App,3,2617,7851,2025,12,December,Monday,4,Carol Harper,Male,19,Hyderabad,Silver,More Hom,Home,Apple,2617,"Baker, Johnston and Chang",0,0.0,Not Returned,7851.0
O001077,2026-02-22,C00629,P0050,Mobile App,1,11369,11369,2026,2,February,Sunday,1,Bradley Casey,Male,39,Hyderabad,Silver,Particularly Sport,Sports,Adidas,11369,"Brown, Harris and Lopez",2,22738.0,Returned,-11369.0
O001078,2025-04-30,C00506,P0184,Mobile App,2,11269,22538,2025,4,April,Wednesday,2,Tyler Smith,Male,56,Kolkata,Gold,Support Hom,Home,Zara,11269,"Crawford, Rich and Ballard",0,0.0,Not Returned,22538.0
O001079,2025-09-10,C00927,P0010,Store,3,11638,34914,2025,9,September,Wednesday,3,Anthony Dennis,Male,40,Delhi,Platinum,Son Electronic,Electronics,Samsung,11638,Cisneros and Sons,0,0.0,Not Returned,34914.0
O001080,2026-02-25,C00654,P0002,Marketplace,2,4212,8424,2026,2,February,Wednesday,1,Charles Garcia,Female,53,Chennai,Platinum,Fast Sport,Sports,Sony,4212,Crawford-Medina,0,0.0,Not Returned,8424.0
O001081,2025-10-19,C00513,P0029,Marketplace,3,2877,8631,2025,10,October,Sunday,4,Veronica Gonzalez,Male,44,Mumbai,Gold,Kitchen Sport,Sports,Apple,2877,Houston-Knox,1,5754.0,Returned,2877.0
O001082,2025-04-10,C00676,P0044,Store,5,2704,13520,2025,4,April,Thursday,2,Michele Novak,Female,27,Chennai,Platinum,Those Electronic,Electronics,Adidas,2704,"Green, Collier and Hester",1,8112.0,Returned,5408.0
O001083,2025-03-07,C00764,P0017,Online,5,1491,7455,2025,3,March,Friday,1,Mark Brandt,Female,47,Hyderabad,Silver,Even Electronic,Electronics,H&M,1491,"Rivera, Chavez and Evans",0,0.0,Not Returned,7455.0
O001084,2026-04-23,C00584,P0033,Store,3,6772,20316,2026,4,April,Thursday,2,Cheyenne Sandoval,Female,35,Kolkata,Silver,Program Electronic,Electronics,Puma,6772,Lee-Patterson,1,6772.0,Returned,13544.0
O001085,2025-04-09,C00869,P0134,Online,3,14062,42186,2025,4,April,Wednesday,2,Jonathan Ruiz,Male,45,Kolkata,Platinum,Kid Hom,Home,Sony,14062,Buchanan-Beck,0,0.0,Not Returned,42186.0
O001086,2025-11-11,C00259,P0178,Marketplace,5,11297,56485,2025,11,November,Tuesday,4,Joel Kelley,Male,59,Kolkata,Silver,Dog Sport,Sports,H&M,11297,"Pham, Thompson and Dixon",2,90376.0,Returned,-33891.0
O001087,2025-11-25,C00690,P0001,Online,4,609,2436,2025,11,November,Tuesday,4,Troy Williams,Male,35,Kolkata,Platinum,Majority Sport,Sports,Adidas,609,Paul PLC,0,0.0,Not Returned,2436.0
O001088,2026-03-09,C00417,P0083,Mobile App,4,4181,16724,2026,3,March,Monday,1,Courtney Long,Female,51,Bangalore,Silver,Box Clothin,Clothing,Zara,4181,Mooney-Hartman,0,0.0,Not Returned,16724.0
O001089,2025-08-27,C00508,P0032,Mobile App,5,3952,19760,2025,8,August,Wednesday,3,Samantha Jackson,Female,46,Delhi,Platinum,Military Footwea,Footwear,Nike,3952,Patton and Sons,0,0.0,Not Returned,19760.0
O001090,2026-03-29,C00739,P0133,Store,1,8480,8480,2026,3,March,Sunday,1,Tammy Taylor,Female,54,Hyderabad,Silver,Fight Sport,Sports,Sony,8480,Bender-Hunter,0,0.0,Not Returned,8480.0
O001091,2026-04-16,C00431,P0013,Marketplace,3,1719,5157,2026,4,April,Thursday,2,Thomas Lewis,Male,44,Chennai,Platinum,Least Footwea,Footwear,Adidas,1719,"Vaughan, Graham and Reyes",1,3438.0,Returned,1719.0
O001092,2025-07-20,C00200,P0081,Mobile App,1,11160,11160,2025,7,July,Sunday,3,Elijah Carroll,Male,60,Chennai,Gold,None Clothin,Clothing,Sony,11160,Williams Group,0,0.0,Not Returned,11160.0
O001093,2026-02-18,C00026,P0021,Store,5,12865,64325,2026,2,February,Wednesday,1,Jessica Wilson,Female,19,Hyderabad,Platinum,Whose Sport,Sports,Apple,12865,Mcbride-Hall,0,0.0,Not Returned,64325.0
O001094,2026-05-06,C00077,P0177,Store,4,7088,28352,2026,5,May,Wednesday,2,Richard Palmer,Female,37,Chennai,Gold,Stand Clothin,Clothing,Apple,7088,Hoffman and Sons,0,0.0,Not Returned,28352.0
O001095,2025-06-18,C00319,P0051,Online,2,12792,25584,2025,6,June,Wednesday,2,Michael Campbell,Male,58,Chennai,Platinum,Method Beaut,Beauty,Sony,12792,Ray-Williamson,0,0.0,Not Returned,25584.0
O001096,2025-01-15,C00492,P0161,Marketplace,1,5953,5953,2025,1,January,Wednesday,1,Elizabeth Young,Female,40,Hyderabad,Silver,Perform Electronic,Electronics,Sony,5953,"Mclean, Smith and Whitehead",0,0.0,Not Returned,5953.0
O001097,2026-02-13,C00642,P0007,Mobile App,5,9395,46975,2026,2,February,Friday,1,Kim Jones,Female,55,Kolkata,Gold,Site Beaut,Beauty,Nike,9395,"Gonzales, Lynch and Griffith",0,0.0,Not Returned,46975.0
O001098,2025-02-25,C00485,P0065,Store,2,13569,27138,2025,2,February,Tuesday,1,Austin Harris,Male,31,Hyderabad,Platinum,Almost Sport,Sports,Zara,13569,Cisneros LLC,0,0.0,Not Returned,27138.0
